ID,City,lat,lon,date,temp,description,clouds,pop
26,Collioure,42.52505,3.0831554,2023-07-25,23.03,overcast clouds,85,0.0
26,Collioure,42.52505,3.0831554,2023-07-25,25.75,overcast clouds,88,0.03
26,Collioure,42.52505,3.0831554,2023-07-25,24.65,broken clouds,79,0.2
26,Collioure,42.52505,3.0831554,2023-07-25,23.99,overcast clouds,90,0.2
26,Collioure,42.52505,3.0831554,2023-07-25,22.2,overcast clouds,93,0.06
26,Collioure,42.52505,3.0831554,2023-07-26,20.47,overcast clouds,90,0.02
26,Collioure,42.52505,3.0831554,2023-07-26,18.93,broken clouds,82,0.0
26,Collioure,42.52505,3.0831554,2023-07-26,18.89,overcast clouds,85,0.0
26,Collioure,42.52505,3.0831554,2023-07-26,23.4,few clouds,18,0.0
26,Collioure,42.52505,3.0831554,2023-07-26,27.72,clear sky,10,0.0
26,Collioure,42.52505,3.0831554,2023-07-26,27.71,few clouds,21,0.0
26,Collioure,42.52505,3.0831554,2023-07-26,26.68,scattered clouds,40,0.0
26,Collioure,42.52505,3.0831554,2023-07-26,23.27,scattered clouds,29,0.0
26,Collioure,42.52505,3.0831554,2023-07-27,22.14,few clouds,15,0.0
26,Collioure,42.52505,3.0831554,2023-07-27,21.21,clear sky,0,0.0
26,Collioure,42.52505,3.0831554,2023-07-27,22.48,clear sky,0,0.0
26,Collioure,42.52505,3.0831554,2023-07-27,26.37,clear sky,0,0.0
26,Collioure,42.52505,3.0831554,2023-07-27,29.89,clear sky,0,0.0
26,Collioure,42.52505,3.0831554,2023-07-27,31.43,clear sky,0,0.0
26,Collioure,42.52505,3.0831554,2023-07-27,28.14,light rain,17,0.25
26,Collioure,42.52505,3.0831554,2023-07-27,22.94,light rain,100,0.48
26,Collioure,42.52505,3.0831554,2023-07-28,21.16,broken clouds,82,0.4
26,Collioure,42.52505,3.0831554,2023-07-28,21.46,overcast clouds,96,0.0
26,Collioure,42.52505,3.0831554,2023-07-28,21.95,broken clouds,77,0.0
26,Collioure,42.52505,3.0831554,2023-07-28,23.7,overcast clouds,100,0.0
26,Collioure,42.52505,3.0831554,2023-07-28,26.42,overcast clouds,98,0.0
27,Carcassonne,43.2130358,2.3491069,2023-07-23,32.09,clear sky,0,0.0
27,Carcassonne,43.2130358,2.3491069,2023-07-23,30.76,clear sky,0,0.0
27,Carcassonne,43.2130358,2.3491069,2023-07-23,25.85,clear sky,6,0.02
27,Carcassonne,43.2130358,2.3491069,2023-07-24,22.48,scattered clouds,44,0.01
27,Carcassonne,43.2130358,2.3491069,2023-07-24,20.72,light rain,77,0.2
27,Carcassonne,43.2130358,2.3491069,2023-07-24,19.09,overcast clouds,88,0.0
27,Carcassonne,43.2130358,2.3491069,2023-07-24,24.27,broken clouds,81,0.0
27,Carcassonne,43.2130358,2.3491069,2023-07-24,29.2,scattered clouds,45,0.0
27,Carcassonne,43.2130358,2.3491069,2023-07-24,30.47,few clouds,12,0.0
27,Carcassonne,43.2130358,2.3491069,2023-07-24,25.0,scattered clouds,45,0.04
27,Carcassonne,43.2130358,2.3491069,2023-07-24,19.36,light rain,97,0.39
27,Carcassonne,43.2130358,2.3491069,2023-07-25,18.09,light rain,98,0.46
27,Carcassonne,43.2130358,2.3491069,2023-07-25,16.96,moderate rain,90,0.91
27,Carcassonne,43.2130358,2.3491069,2023-07-25,16.87,light rain,84,0.85
27,Carcassonne,43.2130358,2.3491069,2023-07-25,21.33,light rain,68,0.48
27,Carcassonne,43.2130358,2.3491069,2023-07-25,24.05,light rain,77,0.51
27,Carcassonne,43.2130358,2.3491069,2023-07-25,25.13,overcast clouds,96,0.01
27,Carcassonne,43.2130358,2.3491069,2023-07-25,23.14,broken clouds,66,0.01
27,Carcassonne,43.2130358,2.3491069,2023-07-25,19.39,overcast clouds,88,0.0
27,Carcassonne,43.2130358,2.3491069,2023-07-26,16.51,scattered clouds,47,0.0
27,Carcassonne,43.2130358,2.3491069,2023-07-26,14.38,broken clouds,68,0.08
27,Carcassonne,43.2130358,2.3491069,2023-07-26,15.14,broken clouds,84,0.0
27,Carcassonne,43.2130358,2.3491069,2023-07-26,21.53,scattered clouds,50,0.0
27,Carcassonne,43.2130358,2.3491069,2023-07-26,26.85,scattered clouds,28,0.0
27,Carcassonne,43.2130358,2.3491069,2023-07-26,28.63,clear sky,0,0.0
27,Carcassonne,43.2130358,2.3491069,2023-07-26,26.69,clear sky,0,0.0
27,Carcassonne,43.2130358,2.3491069,2023-07-26,20.32,clear sky,1,0.0
27,Carcassonne,43.2130358,2.3491069,2023-07-27,18.32,clear sky,0,0.0
27,Carcassonne,43.2130358,2.3491069,2023-07-27,17.3,clear sky,0,0.0
27,Carcassonne,43.2130358,2.3491069,2023-07-27,20.15,clear sky,0,0.0
27,Carcassonne,43.2130358,2.3491069,2023-07-27,28.28,clear sky,0,0.0
27,Carcassonne,43.2130358,2.3491069,2023-07-27,32.87,clear sky,0,0.0
27,Carcassonne,43.2130358,2.3491069,2023-07-27,31.64,clear sky,0,0.0
27,Carcassonne,43.2130358,2.3491069,2023-07-27,24.95,light rain,29,0.54
27,Carcassonne,43.2130358,2.3491069,2023-07-27,18.8,heavy intensity rain,100,0.99
27,Carcassonne,43.2130358,2.3491069,2023-07-28,18.12,light rain,89,0.99
27,Carcassonne,43.2130358,2.3491069,2023-07-28,17.99,overcast clouds,99,0.0
27,Carcassonne,43.2130358,2.3491069,2023-07-28,18.2,overcast clouds,99,0.0
27,Carcassonne,43.2130358,2.3491069,2023-07-28,22.92,overcast clouds,87,0.0
27,Carcassonne,43.2130358,2.3491069,2023-07-28,27.69,broken clouds,64,0.0
28,Toulouse,43.6044622,1.4442469,2023-07-23,34.97,clear sky,0,0.0
28,Toulouse,43.6044622,1.4442469,2023-07-23,33.54,clear sky,0,0.0
28,Toulouse,43.6044622,1.4442469,2023-07-23,26.82,light rain,33,0.24
28,Toulouse,43.6044622,1.4442469,2023-07-24,19.59,light rain,26,0.28
28,Toulouse,43.6044622,1.4442469,2023-07-24,17.43,broken clouds,57,0.08
28,Toulouse,43.6044622,1.4442469,2023-07-24,18.08,broken clouds,78,0.0
28,Toulouse,43.6044622,1.4442469,2023-07-24,21.77,broken clouds,79,0.0
28,Toulouse,43.6044622,1.4442469,2023-07-24,26.67,broken clouds,76,0.02
28,Toulouse,43.6044622,1.4442469,2023-07-24,23.91,overcast clouds,99,0.1
28,Toulouse,43.6044622,1.4442469,2023-07-24,20.64,light rain,97,0.54
28,Toulouse,43.6044622,1.4442469,2023-07-24,17.6,light rain,100,0.72
28,Toulouse,43.6044622,1.4442469,2023-07-25,16.69,light rain,100,0.71
28,Toulouse,43.6044622,1.4442469,2023-07-25,15.27,light rain,47,0.33
28,Toulouse,43.6044622,1.4442469,2023-07-25,15.84,light rain,32,0.29
28,Toulouse,43.6044622,1.4442469,2023-07-25,17.35,light rain,48,0.81
28,Toulouse,43.6044622,1.4442469,2023-07-25,23.39,light rain,71,0.67
28,Toulouse,43.6044622,1.4442469,2023-07-25,24.52,overcast clouds,94,0.16
28,Toulouse,43.6044622,1.4442469,2023-07-25,22.65,broken clouds,63,0.08
28,Toulouse,43.6044622,1.4442469,2023-07-25,18.15,broken clouds,68,0.0
28,Toulouse,43.6044622,1.4442469,2023-07-26,14.44,scattered clouds,35,0.0
28,Toulouse,43.6044622,1.4442469,2023-07-26,13.15,broken clouds,70,0.02
28,Toulouse,43.6044622,1.4442469,2023-07-26,14.8,broken clouds,82,0.0
28,Toulouse,43.6044622,1.4442469,2023-07-26,21.22,scattered clouds,34,0.0
28,Toulouse,43.6044622,1.4442469,2023-07-26,25.55,scattered clouds,42,0.0
28,Toulouse,43.6044622,1.4442469,2023-07-26,27.59,clear sky,6,0.0
28,Toulouse,43.6044622,1.4442469,2023-07-26,26.03,clear sky,6,0.0
28,Toulouse,43.6044622,1.4442469,2023-07-26,19.81,clear sky,8,0.0
28,Toulouse,43.6044622,1.4442469,2023-07-27,17.68,clear sky,4,0.0
28,Toulouse,43.6044622,1.4442469,2023-07-27,16.62,clear sky,0,0.0
28,Toulouse,43.6044622,1.4442469,2023-07-27,18.13,clear sky,0,0.0
28,Toulouse,43.6044622,1.4442469,2023-07-27,26.89,clear sky,0,0.0
28,Toulouse,43.6044622,1.4442469,2023-07-27,34.17,clear sky,0,0.0
28,Toulouse,43.6044622,1.4442469,2023-07-27,35.87,clear sky,0,0.0
28,Toulouse,43.6044622,1.4442469,2023-07-27,25.88,light rain,29,0.66
28,Toulouse,43.6044622,1.4442469,2023-07-27,19.27,moderate rain,100,1.0
28,Toulouse,43.6044622,1.4442469,2023-07-28,17.67,overcast clouds,92,0.76
28,Toulouse,43.6044622,1.4442469,2023-07-28,17.48,overcast clouds,100,0.0
28,Toulouse,43.6044622,1.4442469,2023-07-28,18.45,overcast clouds,100,0.0
28,Toulouse,43.6044622,1.4442469,2023-07-28,22.57,light rain,97,0.32
28,Toulouse,43.6044622,1.4442469,2023-07-28,27.84,broken clouds,60,0.0
29,Montauban,44.0175835,1.3549991,2023-07-23,31.14,clear sky,10,0.0
29,Montauban,44.0175835,1.3549991,2023-07-23,30.55,clear sky,9,0.0
29,Montauban,44.0175835,1.3549991,2023-07-23,24.27,light rain,63,0.55
29,Montauban,44.0175835,1.3549991,2023-07-24,17.8,light rain,55,0.39
29,Montauban,44.0175835,1.3549991,2023-07-24,16.18,light rain,28,0.28
29,Montauban,44.0175835,1.3549991,2023-07-24,17.29,broken clouds,64,0.06
29,Montauban,44.0175835,1.3549991,2023-07-24,21.05,overcast clouds,96,0.03
29,Montauban,44.0175835,1.3549991,2023-07-24,25.56,light rain,97,0.22
29,Montauban,44.0175835,1.3549991,2023-07-24,23.7,light rain,100,0.33
29,Montauban,44.0175835,1.3549991,2023-07-24,22.66,overcast clouds,100,0.41
29,Montauban,44.0175835,1.3549991,2023-07-24,17.65,light rain,99,0.4
29,Montauban,44.0175835,1.3549991,2023-07-25,15.85,overcast clouds,97,0.36
29,Montauban,44.0175835,1.3549991,2023-07-25,14.69,light rain,39,0.41
29,Montauban,44.0175835,1.3549991,2023-07-25,15.72,light rain,28,0.37
29,Montauban,44.0175835,1.3549991,2023-07-25,17.86,light rain,76,0.57
29,Montauban,44.0175835,1.3549991,2023-07-25,23.02,overcast clouds,88,0.34
29,Montauban,44.0175835,1.3549991,2023-07-25,25.78,broken clouds,69,0.0
29,Montauban,44.0175835,1.3549991,2023-07-25,22.83,scattered clouds,42,0.0
29,Montauban,44.0175835,1.3549991,2023-07-25,17.65,broken clouds,53,0.0
29,Montauban,44.0175835,1.3549991,2023-07-26,13.03,scattered clouds,27,0.0
29,Montauban,44.0175835,1.3549991,2023-07-26,12.83,broken clouds,73,0.0
29,Montauban,44.0175835,1.3549991,2023-07-26,14.71,overcast clouds,86,0.0
29,Montauban,44.0175835,1.3549991,2023-07-26,20.66,scattered clouds,47,0.0
29,Montauban,44.0175835,1.3549991,2023-07-26,23.89,broken clouds,61,0.0
29,Montauban,44.0175835,1.3549991,2023-07-26,26.56,scattered clouds,43,0.0
29,Montauban,44.0175835,1.3549991,2023-07-26,24.88,scattered clouds,36,0.01
29,Montauban,44.0175835,1.3549991,2023-07-26,19.01,few clouds,24,0.0
29,Montauban,44.0175835,1.3549991,2023-07-27,17.15,few clouds,12,0.0
29,Montauban,44.0175835,1.3549991,2023-07-27,15.99,clear sky,0,0.0
29,Montauban,44.0175835,1.3549991,2023-07-27,17.4,clear sky,0,0.0
29,Montauban,44.0175835,1.3549991,2023-07-27,25.92,clear sky,0,0.0
29,Montauban,44.0175835,1.3549991,2023-07-27,32.38,clear sky,0,0.0
29,Montauban,44.0175835,1.3549991,2023-07-27,35.27,clear sky,0,0.0
29,Montauban,44.0175835,1.3549991,2023-07-27,24.01,light rain,18,0.4
29,Montauban,44.0175835,1.3549991,2023-07-27,18.69,light rain,100,1.0
29,Montauban,44.0175835,1.3549991,2023-07-28,17.19,broken clouds,84,0.76
29,Montauban,44.0175835,1.3549991,2023-07-28,17.16,overcast clouds,100,0.0
29,Montauban,44.0175835,1.3549991,2023-07-28,18.12,light rain,100,0.2
29,Montauban,44.0175835,1.3549991,2023-07-28,22.79,overcast clouds,100,0.19
29,Montauban,44.0175835,1.3549991,2023-07-28,27.64,broken clouds,61,0.02
30,Biarritz,43.4832523,-1.5592776,2023-07-23,23.65,clear sky,0,0.0
30,Biarritz,43.4832523,-1.5592776,2023-07-23,22.91,scattered clouds,31,0.0
30,Biarritz,43.4832523,-1.5592776,2023-07-23,21.2,broken clouds,53,0.0
30,Biarritz,43.4832523,-1.5592776,2023-07-24,19.71,overcast clouds,90,0.03
30,Biarritz,43.4832523,-1.5592776,2023-07-24,19.05,overcast clouds,100,0.0
30,Biarritz,43.4832523,-1.5592776,2023-07-24,19.07,overcast clouds,87,0.05
30,Biarritz,43.4832523,-1.5592776,2023-07-24,21.4,broken clouds,80,0.44
30,Biarritz,43.4832523,-1.5592776,2023-07-24,19.17,light rain,90,0.67
30,Biarritz,43.4832523,-1.5592776,2023-07-24,19.75,light rain,100,0.39
30,Biarritz,43.4832523,-1.5592776,2023-07-24,20.38,light rain,100,0.35
30,Biarritz,43.4832523,-1.5592776,2023-07-24,19.05,light rain,100,0.5
30,Biarritz,43.4832523,-1.5592776,2023-07-25,18.99,light rain,100,0.63
30,Biarritz,43.4832523,-1.5592776,2023-07-25,19.03,light rain,54,0.65
30,Biarritz,43.4832523,-1.5592776,2023-07-25,18.65,light rain,71,0.9
30,Biarritz,43.4832523,-1.5592776,2023-07-25,19.25,light rain,85,0.96
30,Biarritz,43.4832523,-1.5592776,2023-07-25,19.6,light rain,92,0.96
30,Biarritz,43.4832523,-1.5592776,2023-07-25,19.87,light rain,48,0.77
30,Biarritz,43.4832523,-1.5592776,2023-07-25,19.15,light rain,64,0.62
30,Biarritz,43.4832523,-1.5592776,2023-07-25,17.8,light rain,59,0.24
30,Biarritz,43.4832523,-1.5592776,2023-07-26,18.43,light rain,62,0.2
30,Biarritz,43.4832523,-1.5592776,2023-07-26,17.86,light rain,98,0.33
30,Biarritz,43.4832523,-1.5592776,2023-07-26,17.44,light rain,98,0.33
30,Biarritz,43.4832523,-1.5592776,2023-07-26,20.55,broken clouds,51,0.15
30,Biarritz,43.4832523,-1.5592776,2023-07-26,21.77,scattered clouds,30,0.14
30,Biarritz,43.4832523,-1.5592776,2023-07-26,21.88,clear sky,1,0.0
30,Biarritz,43.4832523,-1.5592776,2023-07-26,21.22,clear sky,0,0.0
30,Biarritz,43.4832523,-1.5592776,2023-07-26,18.88,clear sky,0,0.0
30,Biarritz,43.4832523,-1.5592776,2023-07-27,17.4,clear sky,0,0.0
30,Biarritz,43.4832523,-1.5592776,2023-07-27,16.67,clear sky,0,0.0
30,Biarritz,43.4832523,-1.5592776,2023-07-27,17.17,clear sky,0,0.0
30,Biarritz,43.4832523,-1.5592776,2023-07-27,23.59,clear sky,0,0.0
30,Biarritz,43.4832523,-1.5592776,2023-07-27,24.91,light rain,0,0.2
30,Biarritz,43.4832523,-1.5592776,2023-07-27,22.44,light rain,14,0.77
30,Biarritz,43.4832523,-1.5592776,2023-07-27,21.87,light rain,54,0.91
30,Biarritz,43.4832523,-1.5592776,2023-07-27,20.94,light rain,83,0.32
30,Biarritz,43.4832523,-1.5592776,2023-07-28,20.21,light rain,92,0.36
30,Biarritz,43.4832523,-1.5592776,2023-07-28,20.07,overcast clouds,100,0.08
30,Biarritz,43.4832523,-1.5592776,2023-07-28,20.0,overcast clouds,89,0.08
30,Biarritz,43.4832523,-1.5592776,2023-07-28,22.62,scattered clouds,38,0.0
30,Biarritz,43.4832523,-1.5592776,2023-07-28,23.79,scattered clouds,28,0.0
31,Bayonne,43.4945144,-1.4736657,2023-07-23,24.09,clear sky,0,0.0
31,Bayonne,43.4945144,-1.4736657,2023-07-23,23.25,scattered clouds,32,0.0
31,Bayonne,43.4945144,-1.4736657,2023-07-23,21.08,scattered clouds,50,0.0
31,Bayonne,43.4945144,-1.4736657,2023-07-24,19.37,overcast clouds,87,0.04
31,Bayonne,43.4945144,-1.4736657,2023-07-24,18.62,overcast clouds,100,0.0
31,Bayonne,43.4945144,-1.4736657,2023-07-24,18.82,overcast clouds,86,0.04
31,Bayonne,43.4945144,-1.4736657,2023-07-24,21.92,broken clouds,78,0.43
31,Bayonne,43.4945144,-1.4736657,2023-07-24,19.01,light rain,89,0.67
31,Bayonne,43.4945144,-1.4736657,2023-07-24,19.55,light rain,100,0.4
31,Bayonne,43.4945144,-1.4736657,2023-07-24,20.46,light rain,100,0.36
31,Bayonne,43.4945144,-1.4736657,2023-07-24,18.79,light rain,100,0.46
31,Bayonne,43.4945144,-1.4736657,2023-07-25,18.49,light rain,99,0.58
31,Bayonne,43.4945144,-1.4736657,2023-07-25,18.47,light rain,50,0.63
31,Bayonne,43.4945144,-1.4736657,2023-07-25,18.26,light rain,67,0.91
31,Bayonne,43.4945144,-1.4736657,2023-07-25,19.22,light rain,88,0.95
31,Bayonne,43.4945144,-1.4736657,2023-07-25,19.82,light rain,93,0.95
31,Bayonne,43.4945144,-1.4736657,2023-07-25,20.35,light rain,39,0.75
31,Bayonne,43.4945144,-1.4736657,2023-07-25,18.96,light rain,56,0.6
31,Bayonne,43.4945144,-1.4736657,2023-07-25,17.07,light rain,69,0.24
31,Bayonne,43.4945144,-1.4736657,2023-07-26,17.91,light rain,65,0.2
31,Bayonne,43.4945144,-1.4736657,2023-07-26,17.48,light rain,98,0.31
31,Bayonne,43.4945144,-1.4736657,2023-07-26,17.08,light rain,99,0.32
31,Bayonne,43.4945144,-1.4736657,2023-07-26,20.89,broken clouds,64,0.16
31,Bayonne,43.4945144,-1.4736657,2023-07-26,22.49,scattered clouds,39,0.16
31,Bayonne,43.4945144,-1.4736657,2023-07-26,22.45,clear sky,2,0.0
31,Bayonne,43.4945144,-1.4736657,2023-07-26,21.52,clear sky,1,0.0
31,Bayonne,43.4945144,-1.4736657,2023-07-26,18.39,clear sky,0,0.0
31,Bayonne,43.4945144,-1.4736657,2023-07-27,16.86,clear sky,0,0.0
31,Bayonne,43.4945144,-1.4736657,2023-07-27,16.12,clear sky,0,0.0
31,Bayonne,43.4945144,-1.4736657,2023-07-27,16.82,clear sky,0,0.0
31,Bayonne,43.4945144,-1.4736657,2023-07-27,24.54,clear sky,0,0.0
31,Bayonne,43.4945144,-1.4736657,2023-07-27,26.01,light rain,0,0.2
31,Bayonne,43.4945144,-1.4736657,2023-07-27,23.04,light rain,8,0.74
31,Bayonne,43.4945144,-1.4736657,2023-07-27,21.89,light rain,54,0.93
31,Bayonne,43.4945144,-1.4736657,2023-07-27,20.6,light rain,78,0.32
31,Bayonne,43.4945144,-1.4736657,2023-07-28,19.8,light rain,89,0.36
31,Bayonne,43.4945144,-1.4736657,2023-07-28,19.79,overcast clouds,100,0.08
31,Bayonne,43.4945144,-1.4736657,2023-07-28,19.82,overcast clouds,91,0.09
31,Bayonne,43.4945144,-1.4736657,2023-07-28,23.28,scattered clouds,38,0.0
31,Bayonne,43.4945144,-1.4736657,2023-07-28,24.54,scattered clouds,26,0.0
32,La Rochelle,46.1591126,-1.1520434,2023-07-23,22.07,clear sky,0,0.0
32,La Rochelle,46.1591126,-1.1520434,2023-07-23,21.45,scattered clouds,33,0.0
32,La Rochelle,46.1591126,-1.1520434,2023-07-23,20.24,broken clouds,67,0.0
32,La Rochelle,46.1591126,-1.1520434,2023-07-24,19.49,light rain,100,0.2
32,La Rochelle,46.1591126,-1.1520434,2023-07-24,18.86,light rain,97,0.52
32,La Rochelle,46.1591126,-1.1520434,2023-07-24,18.74,light rain,55,0.37
32,La Rochelle,46.1591126,-1.1520434,2023-07-24,20.2,clear sky,3,0.02
32,La Rochelle,46.1591126,-1.1520434,2023-07-24,20.68,light rain,6,0.3
32,La Rochelle,46.1591126,-1.1520434,2023-07-24,20.42,light rain,94,0.75
32,La Rochelle,46.1591126,-1.1520434,2023-07-24,19.55,light rain,97,0.46
32,La Rochelle,46.1591126,-1.1520434,2023-07-24,17.89,light rain,100,0.45
32,La Rochelle,46.1591126,-1.1520434,2023-07-25,17.06,light rain,64,0.52
32,La Rochelle,46.1591126,-1.1520434,2023-07-25,16.63,broken clouds,67,0.0
32,La Rochelle,46.1591126,-1.1520434,2023-07-25,16.86,light rain,80,0.2
32,La Rochelle,46.1591126,-1.1520434,2023-07-25,19.11,scattered clouds,36,0.11
32,La Rochelle,46.1591126,-1.1520434,2023-07-25,19.22,scattered clouds,27,0.03
32,La Rochelle,46.1591126,-1.1520434,2023-07-25,19.52,clear sky,10,0.0
32,La Rochelle,46.1591126,-1.1520434,2023-07-25,18.84,few clouds,18,0.0
32,La Rochelle,46.1591126,-1.1520434,2023-07-25,17.27,clear sky,6,0.0
32,La Rochelle,46.1591126,-1.1520434,2023-07-26,17.74,scattered clouds,28,0.0
32,La Rochelle,46.1591126,-1.1520434,2023-07-26,17.8,light rain,100,0.47
32,La Rochelle,46.1591126,-1.1520434,2023-07-26,18.53,light rain,100,0.99
32,La Rochelle,46.1591126,-1.1520434,2023-07-26,19.74,light rain,92,1.0
32,La Rochelle,46.1591126,-1.1520434,2023-07-26,20.84,light rain,67,0.89
32,La Rochelle,46.1591126,-1.1520434,2023-07-26,20.86,broken clouds,54,0.0
32,La Rochelle,46.1591126,-1.1520434,2023-07-26,20.14,scattered clouds,30,0.0
32,La Rochelle,46.1591126,-1.1520434,2023-07-26,18.55,clear sky,0,0.0
32,La Rochelle,46.1591126,-1.1520434,2023-07-27,18.39,clear sky,0,0.0
32,La Rochelle,46.1591126,-1.1520434,2023-07-27,18.24,clear sky,0,0.0
32,La Rochelle,46.1591126,-1.1520434,2023-07-27,18.73,clear sky,0,0.0
32,La Rochelle,46.1591126,-1.1520434,2023-07-27,20.98,clear sky,7,0.0
32,La Rochelle,46.1591126,-1.1520434,2023-07-27,21.75,clear sky,4,0.0
32,La Rochelle,46.1591126,-1.1520434,2023-07-27,21.77,clear sky,0,0.0
32,La Rochelle,46.1591126,-1.1520434,2023-07-27,20.51,few clouds,18,0.0
32,La Rochelle,46.1591126,-1.1520434,2023-07-27,18.73,broken clouds,75,0.0
32,La Rochelle,46.1591126,-1.1520434,2023-07-28,19.04,overcast clouds,86,0.0
32,La Rochelle,46.1591126,-1.1520434,2023-07-28,19.52,light rain,100,0.7
32,La Rochelle,46.1591126,-1.1520434,2023-07-28,19.63,moderate rain,100,0.98
32,La Rochelle,46.1591126,-1.1520434,2023-07-28,20.42,light rain,54,0.98
32,La Rochelle,46.1591126,-1.1520434,2023-07-28,21.24,broken clouds,73,0.77
